date,consumption,generation,temperature,humidity,rain,snow,pressure,wind_speed,wind_direction,clouds,sunrise,sunset,working_day,holiday
2024-10-28T04:09:19Z,483.46,407.121546210267882178,33,42,7,0,1030,14,340,41,1761386400,1761433200,true,false
2025-03-19T19:57:14Z,116.47,114.943969420654795196,17,97,3,0,1020,15,1,87,1761386400,1761433200,false,false
2025-01-15T15:55:20Z,180.02,176.919873323766513242,33,96,5,0,1004,5,175,60,1761386400,1761433200,false,false
2025-02-09T09:34:14Z,142.51,135.450683935099523632,21,38,7,0,984,7,176,47,1761386400,1761433200,false,true
2025-03-30T07:26:47Z,477.53,491.48034828158202839,28,24,5,0,1013,5,181,24,1761386400,1761433200,true,false
2025-03-05T18:39:19Z,147.21,141.193804801194461421,29,39,10,0,1020,13,193,29,1761386400,1761433200,false,true
2024-10-28T01:41:38Z,215.02,184.979708296884702734,26,92,2,0,998,8,200,9,1761386400,1761433200,true,true
2025-07-12T10:09:50Z,465.56,421.797708183334641628,21,22,10,0,1016,8,46,96,1761386400,1761433200,true,true
2024-11-06T02:17:07Z,488.43,397.422185838240025863,34,73,0,0,985,5,243,81,1761386400,1761433200,true,true
2025-09-16T00:22:31Z,349.68,337.023320221604807208,29,74,6,0,1000,4,248,79,1761386400,1761433200,true,true
2025-09-28T12:59:38Z,315.41,343.82433272413955276,33,81,6,0,992,11,138,57,1761386400,1761433200,false,false
2025-10-08T21:36:05Z,98.76,94.997921675211205896,13,74,9,0,995,15,204,12,1761386400,1761433200,false,false
2025-04-25T13:24:52Z,135.38,136.40171495018339978,18,44,3,0,994,0,100,97,1761386400,1761433200,false,true
2025-09-30T23:45:34Z,435.27,478.74841119811861881,6,52,9,0,991,8,92,90,1761386400,1761433200,true,true
2024-11-24T19:57:09Z,203.42,164.469068634920634466,20,87,1,0,982,13,51,96,1761386400,1761433200,false,true
2025-05-07T10:31:26Z,92.29,78.79588963543851521,28,95,4,0,1030,7,275,22,1761386400,1761433200,true,true
2025-07-29T01:43:00Z,399.42,424.88655714727452846,31,93,5,0,982,0,244,96,1761386400,1761433200,false,false
2025-05-23T22:41:10Z,105.57,114.55974102334342779,19,49,8,0,989,6,88,16,1761386400,1761433200,true,true
2025-06-14T03:29:43Z,495.36,467.743617958863229056,7,68,8,0,1019,3,266,64,1761386400,1761433200,false,true
2025-08-08T00:00:03Z,434.78,396.171555554569715356,19,87,9,0,1023,9,263,28,1761386400,1761433200,true,true
2025-07-13T13:34:14Z,406.66,367.847636731276023668,18,95,1,0,1015,2,139,49,1761386400,1761433200,true,false
2024-12-13T10:36:02Z,59.89,55.254427970107233194,26,95,10,0,1019,2,54,55,1761386400,1761433200,true,false
2025-07-15T01:19:44Z,78.53,75.84517709589280757,17,56,1,0,1015,9,184,60,1761386400,1761433200,false,true
2025-04-03T06:42:27Z,393.69,384.662984768010254724,15,83,10,0,986,6,342,85,1761386400,1761433200,true,false
2025-02-10T15:52:14Z,361.56,337.381061847610131564,19,79,5,0,1016,14,314,38,1761386400,1761433200,false,false
2025-06-05T10:47:29Z,281.41,239.442475737122456028,12,36,0,0,998,2,70,49,1761386400,1761433200,true,false
2024-11-01T19:56:29Z,137.09,123.018430438636982356,7,45,6,0,997,0,228,99,1761386400,1761433200,false,true
2025-09-05T02:57:04Z,477.5,431.43044358515703425,32,54,10,0,981,0,69,79,1761386400,1761433200,false,true
2025-01-07T20:25:04Z,382.06,369.918587649829652308,16,33,4,0,1001,12,283,12,1761386400,1761433200,true,true
2024-12-12T09:17:24Z,308.07,259.316268509036243988,28,23,1,0,999,7,79,50,1761386400,1761433200,false,false
2025-08-30T14:44:04Z,236.53,201.366326366411123995,21,68,1,0,1008,10,120,8,1761386400,1761433200,false,true
2025-01-05T06:40:43Z,309.93,258.246188101840717062,6,32,0,0,993,13,251,7,1761386400,1761433200,false,true
2025-03-04T22:45:49Z,477.55,404.696532030878746625,28,90,0,0,1023,14,111,75,1761386400,1761433200,false,true
2025-03-20T19:36:08Z,499.59,503.95872721049796213,9,38,0,0,980,15,112,71,1761386400,1761433200,true,true
2025-09-06T18:22:05Z,328.99,333.83960310245213384,19,78,6,0,1018,5,184,65,1761386400,1761433200,false,true
2024-12-12T09:07:50Z,120.35,102.940338527891720575,25,35,5,0,1018,3,85,96,1761386400,1761433200,true,false
2025-01-18T05:57:20Z,259.71,231.468901403115745248,12,44,10,0,1007,13,132,84,1761386400,1761433200,false,false
2025-08-19T01:53:47Z,217.39,225.45246406259863483,26,91,5,0,988,0,19,5,1761386400,1761433200,true,true
2025-03-23T05:43:41Z,132.89,117.581077789359534367,24,51,1,0,1024,12,207,75,1761386400,1761433200,true,false
2025-10-13T01:40:00Z,111.98,104.32223389170163196,16,56,6,0,1003,9,294,65,1761386400,1761433200,false,false
2025-01-10T00:08:39Z,66.55,69.20101291328435925,31,57,6,0,991,5,243,35,1761386400,1761433200,false,true
2025-08-08T19:42:21Z,439.29,400.627852983135537813,31,63,7,0,1010,10,250,56,1761386400,1761433200,false,false
2025-07-03T21:57:49Z,268.66,280.41066333548954868,34,68,3,0,1003,9,12,67,1761386400,1761433200,true,true
2025-05-02T21:31:50Z,170.47,143.795193214637675907,10,99,10,0,993,15,24,40,1761386400,1761433200,true,false
2025-02-25T13:33:35Z,484.44,411.754970589128540352,22,23,9,0,992,10,264,74,1761386400,1761433200,true,false
2024-11-18T18:34:15Z,417.91,384.612785103096449245,30,92,8,0,1027,12,172,23,1761386400,1761433200,true,false
2025-09-20T19:12:33Z,423.82,404.961104694592802698,11,57,3,0,981,6,150,48,1761386400,1761433200,true,false
2024-12-22T06:44:08Z,221.81,203.447450329645897658,25,28,6,0,1007,6,226,96,1761386400,1761433200,true,true
2025-10-09T08:55:47Z,280.66,243.911787277035864666,7,21,6,0,1030,8,17,63,1761386400,1761433200,false,true
2025-03-03T15:53:54Z,362.12,371.27918248775441472,11,68,10,0,997,1,243,55,1761386400,1761433200,true,true
2025-07-13T16:51:19Z,64.98,60.564796558168441374,28,100,4,0,1008,14,254,27,1761386400,1761433200,true,false
2025-10-19T14:23:42Z,114.99,103.359090512656487259,11,66,10,0,991,13,235,20,1761386400,1761433200,false,true
2024-11-07T20:51:04Z,382.96,391.62001098605829952,9,36,2,0,1011,3,254,44,1761386400,1761433200,false,false
2025-02-25T10:09:28Z,419.95,371.768943694697031085,25,82,3,0,1010,8,57,87,1761386400,1761433200,false,true
2024-12-02T14:02:50Z,287.33,267.651460062705972704,34,30,2,0,1002,5,208,87,1761386400,1761433200,true,true
2024-10-30T13:31:30Z,419.06,373.709667969835674348,26,74,8,0,981,3,138,29,1761386400,1761433200,true,true
2024-12-19T04:12:02Z,116.2,96.79546853232611236,21,68,2,0,1018,13,38,62,1761386400,1761433200,true,false
2024-12-24T11:32:09Z,184.73,201.80592569593529346,10,70,8,0,986,10,138,61,1761386400,1761433200,true,false
2024-12-11T21:36:17Z,133.53,119.178939073519290372,16,35,9,0,1018,15,170,7,1761386400,1761433200,true,true
2024-11-28T12:33:26Z,72.2,68.98130033487137588,33,31,8,0,1010,10,283,2,1761386400,1761433200,false,false
2025-04-23T08:03:05Z,287.74,254.081470767435011492,23,82,6,0,1015,15,261,44,1761386400,1761433200,true,false
2025-03-09T05:00:48Z,300.99,267.550507261657947267,29,32,0,0,1028,3,66,23,1761386400,1761433200,true,true
2025-06-24T15:17:36Z,60.27,62.11911890163562464,33,41,10,0,1003,12,123,85,1761386400,1761433200,false,true
2025-05-20T02:39:47Z,98.6,86.94816928702023856,18,28,10,0,1021,1,182,42,1761386400,1761433200,false,false
2025-07-11T18:38:04Z,249.58,249.74262585911006072,28,31,4,0,1025,9,58,13,1761386400,1761433200,false,true
2025-08-03T22:12:00Z,223.05,242.8459895879718138,9,51,8,0,989,2,161,45,1761386400,1761433200,false,true
2024-11-29T21:20:33Z,283.92,241.44510840488584728,20,42,4,0,1030,9,332,84,1761386400,1761433200,true,true
2025-08-09T09:46:33Z,50.78,55.18851161119547154,18,47,7,0,1007,6,71,67,1761386400,1761433200,false,true
2025-09-28T01:36:27Z,136.96,117.174804634591883776,28,85,1,0,981,12,331,42,1761386400,1761433200,true,true
2025-05-19T03:44:55Z,227.34,248.39623082471208534,7,45,8,0,1009,7,199,77,1761386400,1761433200,false,false
2025-03-27T16:41:22Z,429.55,373.196169750383690535,10,63,7,0,989,10,126,74,1761386400,1761433200,true,true
2024-10-29T11:27:11Z,167.2,174.7515401529827688,17,43,0,0,1016,12,224,91,1761386400,1761433200,true,false
2025-07-26T20:03:15Z,449.18,458.81290234442517958,33,25,9,0,1003,8,222,93,1761386400,1761433200,true,false
2025-02-08T14:47:56Z,62.88,66.23287046336692896,31,67,7,0,1022,13,166,82,1761386400,1761433200,true,false
2025-10-07T01:25:02Z,458.66,385.656625084973430756,21,39,3,0,1008,15,274,31,1761386400,1761433200,true,false
2025-02-22T18:22:03Z,65.62,53.23901552563740473,7,73,7,0,1010,15,123,48,1761386400,1761433200,false,true
2025-10-22T13:09:21Z,312.29,315.80485465783077373,24,96,4,0,987,7,238,65,1761386400,1761433200,false,false
2025-07-23T19:30:44Z,339.49,325.768170496838144589,34,49,7,0,1020,0,98,86,1761386400,1761433200,false,false
2025-07-07T05:28:16Z,291.05,281.44643563418908764,18,66,2,0,1012,15,293,19,1761386400,1761433200,true,false
2025-09-02T20:55:04Z,394.82,372.130936336749102484,22,93,3,0,1030,3,64,78,1761386400,1761433200,false,false
2025-02-28T11:12:25Z,143.02,121.746563478669886484,31,32,4,0,988,9,59,86,1761386400,1761433200,false,true
2025-09-21T16:12:03Z,330.7,361.3867690947642283,31,90,6,0,1022,11,67,19,1761386400,1761433200,false,true
2025-01-17T06:22:18Z,435.88,387.197000508545106552,13,26,8,0,1015,15,115,7,1761386400,1761433200,false,false
2025-10-24T19:15:57Z,159.63,161.98632543478859931,15,86,4,0,1029,4,83,58,1761386400,1761433200,true,true
2025-06-14T02:16:01Z,67.17,70.41286656317724912,7,56,2,0,1029,1,128,31,1761386400,1761433200,true,false
2025-08-03T18:57:23Z,424.53,441.28150068699029106,15,82,3,0,987,15,89,33,1761386400,1761433200,true,true
2025-03-23T10:58:56Z,317.8,305.26677981824458826,14,51,7,0,985,10,201,53,1761386400,1761433200,true,true
2024-12-14T08:31:08Z,291.31,240.202006088866618382,31,95,8,0,997,6,195,76,1761386400,1761433200,true,false
2025-01-02T01:33:41Z,322.95,318.222085636250206965,34,82,10,0,994,11,122,35,1761386400,1761433200,false,true
2025-08-19T05:44:31Z,290.29,290.52133589195603887,17,57,9,0,1006,1,68,43,1761386400,1761433200,false,false
2025-07-29T00:13:19Z,310.96,336.3146433692295328,13,43,2,0,1014,8,70,71,1761386400,1761433200,false,false
2025-09-23T03:45:09Z,378.76,332.173553375428424848,8,60,8,0,984,6,82,69,1761386400,1761433200,true,false
2025-05-11T02:24:03Z,324.91,339.63987117490246846,29,53,7,0,1021,7,326,46,1761386400,1761433200,true,false
2025-09-09T09:55:14Z,351.14,383.1919625117469808,22,30,1,0,1010,9,77,43,1761386400,1761433200,true,false
2025-05-28T13:22:37Z,109.07,118.85164208787989431,7,74,3,0,996,3,152,68,1761386400,1761433200,false,true
2024-11-14T07:36:21Z,469.27,376.119866090942433446,21,48,4,0,980,7,17,92,1761386400,1761433200,true,true
2025-01-15T06:38:55Z,278.41,234.035542288661238224,34,27,2,0,984,14,356,57,1761386400,1761433200,true,false
2025-05-05T21:56:21Z,151.25,138.840321831084918,14,67,7,0,1005,15,130,25,1761386400,1761433200,false,false
2025-07-29T18:41:09Z,392.51,376.024624065835819601,7,84,0,0,997,13,167,89,1761386400,1761433200,true,false
2025-07-28T04:21:18Z,86.43,87.63819011628903246,27,83,1,0,997,3,4,5,1761386400,1761433200,true,false
2025-08-06T21:32:17Z,273.77,259.061472650011795722,18,55,6,0,1004,13,88,17,1761386400,1761433200,true,true
2024-12-05T00:46:11Z,459.05,470.96722454290779355,10,36,3,0,1005,12,106,80,1761386400,1761433200,true,true
2025-02-25T07:46:04Z,142.63,136.351155042207776761,30,40,10,0,1022,4,209,23,1761386400,1761433200,false,true
2025-10-04T11:59:54Z,254.96,274.5285989782551348,27,100,7,0,1014,13,4,90,1761386400,1761433200,true,false
2025-08-13T15:28:59Z,337.0,310.5397101972910818,24,54,4,0,1007,14,174,62,1761386400,1761433200,true,true
2025-04-06T05:24:51Z,263.84,290.01483495597435072,12,55,2,0,1024,7,323,96,1761386400,1761433200,true,true
2024-12-08T12:45:18Z,430.85,468.65958901837144405,14,53,9,0,1026,13,34,86,1761386400,1761433200,true,false
2025-04-22T17:23:47Z,208.02,208.61794623491079834,9,76,5,0,1022,15,35,15,1761386400,1761433200,true,false
2025-01-19T00:53:27Z,134.47,123.386149303460608936,31,27,5,0,993,7,7,70,1761386400,1761433200,false,true
2025-08-09T22:50:52Z,139.73,118.776017634983953612,17,31,10,0,1009,0,30,63,1761386400,1761433200,true,true
2025-01-15T12:09:16Z,146.96,131.9193629419711144,32,55,5,0,998,5,336,70,1761386400,1761433200,false,true
2025-05-17T18:09:11Z,263.27,262.095004992059344175,11,70,9,0,988,3,171,56,1761386400,1761433200,false,false
2025-07-02T14:06:37Z,461.03,377.68806666505965958,7,93,0,0,1010,9,279,91,1761386400,1761433200,false,false
2025-06-19T08:03:11Z,372.19,319.811696253556592449,20,35,2,0,1018,11,256,27,1761386400,1761433200,true,false
2025-02-26T06:02:48Z,423.4,371.90201866548667356,20,37,6,0,1010,11,172,32,1761386400,1761433200,true,true
2025-09-30T08:57:26Z,183.75,184.55359184572251375,16,48,7,0,1007,12,18,12,1761386400,1761433200,true,false
2025-01-21T00:30:15Z,389.18,320.547648913422899804,10,43,4,0,986,14,56,98,1761386400,1761433200,true,false
2025-01-29T17:50:48Z,301.56,257.569587772495226508,5,41,7,0,1002,12,159,83,1761386400,1761433200,false,true
2025-04-09T00:57:37Z,417.2,404.88060789282490048,27,37,7,0,997,7,98,19,1761386400,1761433200,false,true
2025-10-08T21:36:04Z,489.78,404.241768995172072318,17,86,6,0,1020,15,209,39,1761386400,1761433200,false,false
2024-12-14T22:15:58Z,193.2,175.00733139540363552,12,45,10,0,1020,14,5,26,1761386400,1761433200,false,false
2025-07-28T11:55:33Z,464.44,388.481313408532809848,5,23,6,0,1001,10,357,26,1761386400,1761433200,false,false
2025-05-13T01:08:01Z,209.4,228.1629203044462524,19,91,2,0,1013,15,220,75,1761386400,1761433200,true,false
2025-01-31T11:07:32Z,378.8,303.29146644757004096,14,34,3,0,981,6,208,91,1761386400,1761433200,true,true
2024-11-06T20:21:35Z,145.64,134.282040422045859156,7,60,9,0,1021,10,176,49,1761386400,1761433200,false,false
2024-11-11T07:46:18Z,64.02,52.691069953025653116,21,92,4,0,1023,0,334,88,1761386400,1761433200,false,true
2024-11-07T21:06:10Z,471.4,511.7546482566744816,31,94,8,0,1006,10,115,80,1761386400,1761433200,false,false
2025-04-06T09:16:54Z,400.75,393.7526409318769764,22,97,1,0,996,1,5,52,1761386400,1761433200,true,true
2025-02-26T04:23:12Z,449.75,385.4226094410857704,35,45,7,0,1004,2,141,76,1761386400,1761433200,false,false
2024-12-15T00:52:30Z,389.46,331.084331939393926902,13,29,2,0,1010,11,125,28,1761386400,1761433200,false,false
2025-10-06T02:35:55Z,250.68,226.347531393767357352,5,31,10,0,1001,6,108,17,1761386400,1761433200,false,false
2025-04-30T07:06:45Z,113.81,121.03940776706282146,23,37,10,0,999,2,9,37,1761386400,1761433200,true,false
2024-11-21T09:06:10Z,446.96,363.68567035470972216,27,76,1,0,1029,13,82,28,1761386400,1761433200,false,false
2025-04-27T08:15:12Z,463.24,382.804352401056359384,28,56,6,0,985,3,20,65,1761386400,1761433200,true,true
2025-08-11T18:04:25Z,375.02,375.05636268329630802,13,59,10,0,1029,15,109,67,1761386400,1761433200,true,false
2025-02-08T07:58:03Z,427.54,367.178039450671969394,34,30,9,0,1008,10,14,52,1761386400,1761433200,false,false
2024-12-11T05:04:34Z,263.56,279.40680955106282308,12,78,7,0,1013,13,151,25,1761386400,1761433200,true,false
2025-10-12T15:39:08Z,244.61,196.777372949243982401,24,33,8,0,1004,15,343,4,1761386400,1761433200,false,false
2025-08-22T01:23:14Z,184.21,152.741545380471593377,20,93,6,0,992,14,302,100,1761386400,1761433200,false,false
2024-12-05T14:41:06Z,68.64,60.112108400317273872,8,85,4,0,1030,1,57,78,1761386400,1761433200,true,true
2025-08-24T23:35:19Z,161.91,149.202768857597792883,25,66,7,0,1021,4,342,94,1761386400,1761433200,true,true
2024-12-03T21:31:51Z,80.33,83.20952720557267089,27,96,0,0,980,8,67,20,1761386400,1761433200,false,true
2025-10-06T16:38:48Z,151.14,150.033036191013491076,18,22,8,0,987,9,150,12,1761386400,1761433200,true,true
2025-01-12T21:30:19Z,122.45,116.21339860946870867,15,32,8,0,993,6,249,21,1761386400,1761433200,true,true
2025-10-11T19:01:16Z,222.27,213.513613867449267249,35,50,3,0,991,8,255,7,1761386400,1761433200,false,true
2025-04-18T02:43:47Z,409.8,350.9344993918365984,15,31,10,0,996,2,228,57,1761386400,1761433200,true,false
2025-07-22T15:27:19Z,329.06,349.4401537734999123,28,27,0,0,1009,15,120,71,1761386400,1761433200,true,true
2025-10-04T09:13:40Z,277.6,277.6257041020748072,34,86,3,0,991,6,57,29,1761386400,1761433200,true,false
2025-05-15T06:10:12Z,352.31,380.85310501220768016,34,98,2,0,987,12,163,63,1761386400,1761433200,true,true
2024-12-09T20:37:36Z,201.86,214.96089281831726272,33,100,2,0,1001,6,112,21,1761386400,1761433200,false,true
2025-04-21T19:56:01Z,152.21,128.298399484545999809,9,50,0,0,994,9,241,99,1761386400,1761433200,false,true
2025-01-13T06:50:44Z,282.33,291.38469709846681422,15,20,1,0,988,2,217,95,1761386400,1761433200,false,false
2025-10-22T16:36:35Z,391.44,397.0337879479146,15,67,1,0,1000,11,313,13,1761386400,1761433200,true,true
2025-09-13T02:05:11Z,223.66,183.197934793425181496,5,37,4,0,984,11,317,8,1761386400,1761433200,false,true
2025-05-12T08:57:56Z,256.75,223.3079161497569008,24,53,7,0,1023,9,61,50,1761386400,1761433200,false,false
2025-05-17T18:37:23Z,74.14,66.943278158349362088,30,66,5,0,1030,12,61,56,1761386400,1761433200,true,false
2024-12-30T22:35:21Z,485.15,420.25110932052558799,5,68,6,0,1008,10,194,36,1761386400,1761433200,true,true
2025-10-16T22:21:35Z,348.25,347.032338304022845075,24,22,3,0,987,14,196,96,1761386400,1761433200,true,false
2025-04-01T11:17:02Z,291.58,256.108277795881636098,7,26,7,0,1018,7,23,94,1761386400,1761433200,true,true
2025-08-19T03:46:00Z,53.68,55.15089532171247952,12,85,2,0,1008,13,238,78,1761386400,1761433200,false,false
2024-12-02T06:57:52Z,472.69,479.39128495490766275,25,78,0,0,1004,2,128,14,1761386400,1761433200,false,true
2025-07-17T06:54:29Z,429.74,428.206973900612135624,20,75,4,0,1014,12,338,15,1761386400,1761433200,true,true
2024-12-18T17:15:03Z,473.66,395.977245153508715796,11,57,6,0,1010,7,173,53,1761386400,1761433200,false,true
2025-06-17T21:35:24Z,394.15,411.2546492894074581,17,62,0,0,992,5,10,51,1761386400,1761433200,false,false
2025-09-06T02:52:30Z,334.1,347.6453542422226444,12,96,3,0,982,0,178,10,1761386400,1761433200,true,true
2025-07-24T20:51:31Z,131.75,106.196770053060069525,35,65,4,0,989,5,13,77,1761386400,1761433200,true,true
2025-06-29T01:29:43Z,494.26,404.37752261503983373,17,26,6,0,1029,13,142,21,1761386400,1761433200,false,false
2025-03-21T19:32:02Z,86.61,71.988095535764825991,17,31,6,0,991,14,329,19,1761386400,1761433200,true,false
2025-07-31T10:42:58Z,322.63,260.420665651886111603,14,50,10,0,1029,2,229,12,1761386400,1761433200,true,false
2025-09-17T01:02:17Z,287.61,260.593375315905557307,9,87,9,0,1022,10,226,93,1761386400,1761433200,false,true
2025-09-24T07:37:20Z,299.47,301.93232599856613005,23,36,2,0,999,2,237,82,1761386400,1761433200,false,true
2024-11-25T22:59:09Z,317.38,261.62451534033549588,6,40,2,0,1008,4,36,48,1761386400,1761433200,false,false
2025-04-13T20:48:46Z,389.58,340.024559595573921564,5,81,9,0,985,5,172,99,1761386400,1761433200,true,true
2025-04-12T16:41:42Z,64.63,69.28039658291118721,13,26,8,0,1019,0,204,87,1761386400,1761433200,true,true
2025-09-02T19:52:49Z,240.95,254.2727278229191394,8,94,2,0,1011,9,240,54,1761386400,1761433200,true,false
2025-01-05T11:56:27Z,456.11,429.304279322485480542,35,61,6,0,992,2,31,74,1761386400,1761433200,true,false
2025-07-08T00:21:43Z,444.44,389.0664076282966872,33,53,9,0,1014,14,290,20,1761386400,1761433200,false,true
2025-08-27T13:13:43Z,189.96,169.211496898787655216,32,78,8,0,1002,4,182,13,1761386400,1761433200,true,false
2025-04-29T01:09:57Z,153.09,149.074810256754752391,35,62,5,0,1020,2,203,13,1761386400,1761433200,false,false
2024-12-20T05:52:50Z,338.37,316.385834880642070422,16,28,1,0,1000,7,282,37,1761386400,1761433200,false,true
2025-08-27T12:41:45Z,449.52,421.62376644461107644,28,72,2,0,1028,12,63,19,1761386400,1761433200,false,false
2025-08-21T22:21:13Z,265.34,250.879984534246803498,12,76,4,0,1011,10,12,66,1761386400,1761433200,true,false
2025-07-24T07:38:47Z,181.31,155.269237351593843574,27,85,2,0,1014,8,316,91,1761386400,1761433200,false,true
2025-03-01T23:44:02Z,320.24,317.127046199294394528,22,83,4,0,1003,0,244,90,1761386400,1761433200,false,true
2025-08-04T23:52:30Z,437.11,464.15731948124297746,20,60,9,0,1029,6,18,30,1761386400,1761433200,true,true
2025-09-08T19:42:07Z,298.95,294.015851843258080245,23,29,9,0,1012,8,345,35,1761386400,1761433200,false,true
2025-03-10T15:47:20Z,328.48,318.438331544744946,24,35,4,0,1002,0,23,86,1761386400,1761433200,false,false
2025-09-21T13:40:37Z,498.18,504.79441110859047456,18,51,1,0,1011,10,161,83,1761386400,1761433200,false,false
2024-10-29T05:58:14Z,262.15,273.2165279511820628,26,20,0,0,996,1,46,35,1761386400,1761433200,true,true
2025-04-09T06:53:36Z,322.53,309.464523213581910369,20,79,9,0,1029,9,270,21,1761386400,1761433200,false,true
2025-02-09T02:29:07Z,285.22,237.998837609865208708,22,20,1,0,1016,1,119,3,1761386400,1761433200,true,true
2025-02-19T05:46:23Z,63.48,68.45477470478278644,20,44,2,0,1018,1,207,60,1761386400,1761433200,true,false
2025-07-23T04:41:32Z,233.75,226.8896515001106595,15,77,2,0,988,13,316,99,1761386400,1761433200,false,true
2025-01-02T04:08:28Z,402.04,373.594560146367410612,22,60,8,0,987,5,264,48,1761386400,1761433200,false,false
2025-07-19T10:13:03Z,222.29,225.94177568943820179,5,81,7,0,1017,3,236,73,1761386400,1761433200,false,true
2025-08-14T10:12:06Z,480.21,476.361098331243459069,22,82,6,0,996,10,127,55,1761386400,1761433200,false,false
2025-08-01T21:12:09Z,303.0,313.464187870029744,9,76,10,0,984,0,23,96,1761386400,1761433200,true,true
2024-12-27T22:13:59Z,114.99,117.468631550859519,8,41,10,0,1005,15,80,27,1761386400,1761433200,false,false
2025-03-20T06:50:58Z,365.17,349.242877421631631828,10,81,5,0,987,2,55,93,1761386400,1761433200,true,true
2025-05-22T15:49:10Z,85.82,78.726592221490113418,10,49,1,0,1020,2,201,36,1761386400,1761433200,false,true
2024-12-15T14:22:04Z,169.55,141.806783401210064595,28,63,1,0,988,5,19,77,1761386400,1761433200,true,false
2025-03-29T07:34:52Z,444.3,447.1156975797014067,27,24,6,0,981,10,74,86,1761386400,1761433200,true,false
2024-11-17T02:09:14Z,241.38,261.52665957139137246,30,83,1,0,1022,14,317,59,1761386400,1761433200,false,true
2025-07-26T04:56:21Z,351.59,367.07310563338878277,10,23,3,0,1030,14,11,51,1761386400,1761433200,true,false
2025-02-14T08:09:49Z,152.34,159.72716257701774174,6,86,7,0,980,9,358,2,1761386400,1761433200,true,false
2025-01-09T21:44:45Z,57.44,55.877198825008537664,16,77,1,0,1029,1,202,42,1761386400,1761433200,false,false
2025-08-24T12:15:42Z,333.99,293.096855098896189381,23,62,1,0,1014,6,225,55,1761386400,1761433200,true,false
2025-09-15T04:09:49Z,452.86,423.32386379347691501,16,26,7,0,992,8,16,95,1761386400,1761433200,false,true
2025-06-03T21:53:46Z,99.12,105.68884002334970088,29,61,1,0,1012,6,298,1,1761386400,1761433200,true,true
2025-04-26T16:30:27Z,108.61,117.4858875266664948,19,94,9,0,1015,12,169,17,1761386400,1761433200,false,false
2025-10-10T01:18:48Z,59.8,58.47314930206375314,29,44,1,0,1027,15,72,100,1761386400,1761433200,false,true
2025-06-11T09:40:29Z,258.69,272.57868761420039658,9,49,0,0,989,2,323,77,1761386400,1761433200,false,true
2025-09-06T22:52:09Z,196.16,211.38302263775992096,31,98,7,0,1000,15,116,6,1761386400,1761433200,true,false
2024-11-04T11:01:58Z,84.34,77.994533600634094578,26,85,0,0,1019,2,230,13,1761386400,1761433200,true,true
2025-09-25T06:47:11Z,311.67,329.50963099919273418,11,20,2,0,981,0,98,95,1761386400,1761433200,false,false
2024-12-20T14:22:52Z,221.34,199.408759027698454416,23,98,9,0,1021,12,274,70,1761386400,1761433200,false,true
2025-06-26T20:04:58Z,153.95,157.5517211684894739,21,86,7,0,980,13,300,53,1761386400,1761433200,true,false
2025-10-11T05:04:41Z,280.23,232.211422931633827509,18,93,7,0,1014,2,38,99,1761386400,1761433200,false,true
2025-03-23T03:54:15Z,75.75,73.71902966763995535,11,34,0,0,1002,15,233,57,1761386400,1761433200,true,true
2025-04-01T16:14:34Z,490.96,446.225466206507931312,27,37,3,0,992,0,66,62,1761386400,1761433200,false,false
2024-11-07T14:09:20Z,72.41,62.383942673858550329,26,36,5,0,988,9,265,59,1761386400,1761433200,false,true
2024-12-09T09:58:40Z,398.17,371.085415877598648067,20,44,9,0,999,5,62,77,1761386400,1761433200,false,true
2025-10-22T13:31:40Z,454.36,381.922440551297330076,30,56,3,0,995,9,65,0,1761386400,1761433200,false,false
2024-11-21T08:19:13Z,88.39,88.366035682189705839,34,78,2,0,1003,3,289,9,1761386400,1761433200,false,true
2025-07-22T10:02:48Z,54.62,60.07147475189583358,35,78,6,0,1025,1,278,28,1761386400,1761433200,true,true
2025-10-21T13:21:54Z,283.93,262.005334840919219553,28,75,9,0,1001,2,140,77,1761386400,1761433200,true,false
2025-02-02T07:58:58Z,328.51,345.14279151560289536,15,98,7,0,1028,5,117,36,1761386400,1761433200,false,true
2025-09-04T15:18:34Z,362.11,396.28309453786492768,35,70,10,0,1022,6,289,54,1761386400,1761433200,true,false
2024-12-18T10:14:18Z,404.57,407.03201529960876426,28,63,2,0,981,15,15,76,1761386400,1761433200,false,false
2024-11-06T23:47:27Z,230.06,210.513617060756703762,16,74,7,0,987,8,325,54,1761386400,1761433200,true,true
2025-05-27T16:40:03Z,428.84,460.64717099058725936,21,44,10,0,990,8,317,85,1761386400,1761433200,false,true
2025-05-02T22:09:29Z,160.16,158.35046901143606136,23,96,0,0,1018,12,130,25,1761386400,1761433200,true,false
2025-09-04T01:19:04Z,305.19,317.59133470012300212,17,61,10,0,992,7,136,91,1761386400,1761433200,true,false
2025-05-30T09:47:22Z,465.7,426.63723555789945321,17,50,6,0,980,0,149,9,1761386400,1761433200,false,false
2025-10-18T16:15:46Z,372.97,357.634607701552550733,6,65,9,0,1005,10,272,79,1761386400,1761433200,true,false
2025-09-18T23:52:01Z,431.53,401.027596984787958878,14,91,8,0,981,13,147,71,1761386400,1761433200,true,true
2025-01-15T14:37:05Z,148.1,154.9354255054236021,25,88,10,0,1016,11,168,28,1761386400,1761433200,true,true
